Falstaffe	November 26, 2005	Hamster (Dwarf)	Agouti	Male	September 1, 2004	Gone to Hamster Heaven	Bloomington, IN&nbsp; United States	carrot biscuit	carrot biscuit	sunflower seeds
Pashmina	November 15, 2005	Hamster (Unknown)	Beige	Female	August 1, 2004	Gone to Hamster Heaven	Bloomington, IN&nbsp; United States	the cage	the cage	sunflower seeds
Dewey	April 21, 2006	Hamster (Syrian)	Nutmeg	Male	September 1, 2005	Gone to Hamster Heaven	Southampton,  United Kingdom	His twirly ladder	His twirly ladder	Apple
Bijou	July 15, 2008	Hamster (Syrian)	Brown	Female	February 26, 2008	48 months	Lima, OH&nbsp; United States	Lima, OH&nbsp; United States	Lima, OH&nbsp; United States	Lima, OH&nbsp; United States
Capachino	July 15, 2008	Hamster (Teddy Bear)	Grey	Male	August 31, 2007	54 months	Lima, OH&nbsp; United States	Wheel	Wheel	None
Panda	July 15, 2008	Hamster (Unknown)	Black Banded	Female	April 9, 2008	46 months	Lima, OH&nbsp; United States	Lima, OH&nbsp; United States	Lima, OH&nbsp; United States	Lima, OH&nbsp; United States
Runt	July 15, 2008	Hamster (Unknown)	Black	Male	June 28, 2008	Gone to Hamster Heaven	Lima, OH&nbsp; United States	Lima, OH&nbsp; United States	Lima, OH&nbsp; United States	Lima, OH&nbsp; United States
Squiggles	July 26, 2008	Hamster (Unknown)	Black	Male	June 28, 2008	44 months	Lima, OH&nbsp; United States	Ball	Ball	Peas
Romeina	February 25, 2011	Hamster (Russian)	Grey	Female	July 22, 2009	31 months	Reggio Emilia,  Italy	Rotoli della carta igienica...	Rotoli della carta igienica...	Semi di zucca, lattuga e pinoli
Daffo	February 25, 2011	Hamster (Russian)	Grey	Male	July 22, 2009	Gone to Hamster Heaven	Reggio Emilia,  Italy	Reggio Emilia,  Italy	Reggio Emilia,  Italy	Semi di zucca, pinoli, verdura, frutta... un buongustaio!
dora	September 5, 2007	Hamster (Dwarf)	Cream	Female	January 1, 2006	Gone to Hamster Heaven	North Adams, MA&nbsp; United States	her ball she loves it	her ball she loves it	corn nibblets
tiny	September 5, 2007	Hamster (Dwarf)	Agouti	Male	January 1, 2005	Gone to Hamster Heaven	North Adams, MA&nbsp; United States	his wheel	his wheel	dog treats
Kinky Pixie Stick	August 27, 2006	Hamster (Syrian)	Cream	Male	May 1, 2006	Gone to Hamster Heaven	Medina, OH&nbsp; United States	Cage Bars	Cage Bars	Carrots
Cinnamon	August 27, 2006	Hamster (Syrian)	Fawn	Female	May 1, 2006	Gone to Hamster Heaven	Medina, OH&nbsp; United States	Wheel	Wheel	Store-Bought Hamster Treats
Honey	April 11, 2010	Hamster (Dwarf)	Black Banded	Female	September 9, 2008	Gone to Hamster Heaven	Petaling Jaya,  Malaysia	Petaling Jaya,  Malaysia	Petaling Jaya,  Malaysia	Bread, sunflower seeds, hamster biscuits
Bao Bao	March 23, 2010	Hamster (Dwarf)	Pearl	Male	December 14, 2007	Gone to Hamster Heaven	Petaling Jaya,  Malaysia	Petaling Jaya,  Malaysia	Petaling Jaya,  Malaysia	Sunflower seed
Bei Bei	March 23, 2010	Hamster (Dwarf)	Pearl	Male	December 14, 2007	Gone to Hamster Heaven	Petaling Jaya,  Malaysia	Petaling Jaya,  Malaysia	Petaling Jaya,  Malaysia	Sunflower seeds
Chip	April 11, 2010	Hamster (Dwarf)	Sapphire	Female	August 31, 2009	30 months	Petaling Jaya,  Malaysia	Petaling Jaya,  Malaysia	Petaling Jaya,  Malaysia	All edible stuffs.
Pollux	May 21, 2006	Hamster (Dwarf)	Opal	Male	May 17, 2006	Gone to Hamster Heaven	Hillsborough, NC&nbsp; United States	Hillsborough, NC&nbsp; United States	Hillsborough, NC&nbsp; United States	sunflower seeds
MerryWeather	April 23, 2008	Hamster (Dwarf)	Grey	Female	March 1, 2008	47 months	Riverside, CA&nbsp; United States	Riverside, CA&nbsp; United States	Riverside, CA&nbsp; United States	Riverside, CA&nbsp; United States
shelby	March 11, 2010	Hamster (Teddy Bear)	Honey	Female	January 1, 2010	25 months	Cushing, TX&nbsp; United States	pillow	pillow	salad
houston	March 11, 2010	Hamster (Teddy Bear)	Honey	Female	January 1, 2010	25 months	Cushing, TX&nbsp; United States	ball	ball	hamster food
Hamtaro	January 9, 2009	Hamster (Syrian)	Pudding	Male	August 1, 2008	42 months	Pasig,  Philippines	Hamster Ball	Hamster Ball	Sunflower seed
Hamtaro	October 28, 2008	Hamster (Syrian)	Cream	Male	July 1, 2008	Gone to Hamster Heaven	Pasig,  Philippines	Hamster Ball	Hamster Ball	Sunflower seed
Nicole	October 27, 2008	Hamster (Syrian)	Brown	Female	May 11, 2008	45 months	Pasig,  Philippines	Wheel	Wheel	Sunflower seed
Marty	August 10, 2008	Gerbil (Mongolian)	Slate	Male	August 14, 2007	54 months	New York, NY&nbsp; United States	Alfalfa + Honey log	Alfalfa + Honey log	Sunflower Seeds/Pumpkin Seeds
Cream	August 10, 2008	Gerbil (Mongolian)	White	Female	June 1, 2001	Gone to Gerbil Heaven	New York, NY&nbsp; United States	Anything cardboard or chewable	Anything cardboard or chewable	Sunflower Seeds + Fruit
Murphy	August 10, 2008	Gerbil (Mongolian)	Slate	Male	August 14, 2007	54 months	New York, NY&nbsp; United States	Toilet paper rolls	Toilet paper rolls	Romane Lettuce, Cheerios
Sugar	August 10, 2008	Gerbil (Mongolian)	White	Male	June 2, 2001	Gone to Gerbil Heaven	New York, NY&nbsp; United States	Not much of a chewer.... fairly lazy x3	Not much of a chewer.... fairly lazy x3	Various vegetables
Perkins	August 13, 2004	Hamster (Dwarf)	Argente	Male	July 1, 2004	Gone to Hamster Heaven	..., CT&nbsp; United States	his sandbox	his sandbox	millet
Mr. Hamster	August 13, 2004	Hamster (Dwarf)	Argente	Male	December 1, 2002	Gone to Hamster Heaven	..., CT&nbsp; United States	his hammock	his hammock	broccoli
Weatherby	August 13, 2004	Hamster (Dwarf)	Blue Fawn	Male	July 1, 2004	Gone to Hamster Heaven	..., CT&nbsp; United States	his wheel	his wheel	tofu
Ramona	March 21, 2006	Hamster (Syrian)	Tortoise Shell	Female	July 18, 2005	Gone to Hamster Heaven	Cypress, CA&nbsp; United States	Cage bars? Haha	Cage bars? Haha	Strawberries
Cookie	January 27, 2008	Hamster (Syrian)	Cream	Male	October 26, 2007	52 months	Somerset,  United Kingdom	Somerset,  United Kingdom	Somerset,  United Kingdom	Carrots or mimi hamster treats
ROSIE	July 5, 2009	Hamster (Russian)	Grey	Female	June 15, 2009	32 months	ROCKWALL, TX&nbsp; United States	TREATS	TREATS	TREATS
DAISY	July 5, 2009	Hamster (Siberian)	Grey	Female	June 15, 2009	32 months	ROCKWALL, TX&nbsp; United States	TREATS	TREATS	TREATS
Jonas	November 6, 2005	Hamster (Syrian)	Black	Male	July 1, 2005	Gone to Hamster Heaven	New Bedford, MA&nbsp; United States	Cage bars, both for chewing and climbing	Cage bars, both for chewing and climbing	Sunflower seeds
Ginger	June 23, 2007	Gerbil (Common)	Blonde	Male	May 1, 2007	57 months	Minneapolis, MN&nbsp; United States	Igloos	Igloos	Napa Cabbage
Oreo	June 23, 2007	Gerbil (Common)	Black Banded	Male	May 1, 2007	57 months	Minneapolis, MN&nbsp; United States	Igloo	Igloo	Napa Cabbage
Nibbles	August 30, 2008	Hamster (Teddy Bear)	Cinnamon Banded	Male	December 1, 2005	Gone to Hamster Heaven	Surrey, BC&nbsp; Canada	Chewing rock	Chewing rock	Letus/sunflowerseeds
Gitters	August 30, 2008	Hamster (Teddy Bear)	Cinnamon Banded	Male	December 5, 2005	Gone to Hamster Heaven	Surrey, BC&nbsp; Canada	Chewing Rock	Chewing Rock	Anything he could put in his mouth and was good
Sydney	August 30, 2008	Hamster (Teddy Bear)	Black	Female	December 26, 2005	Gone to Hamster Heaven	Surrey, BC&nbsp; Canada	His igloo home	His igloo home	Cranberries/ sunflower seeds/ lettus
Chloe A Jade	February 6, 2010	Gerbil (Unknown)	Albino	Female	May 9, 2005	Gone to Gerbil Heaven	Norwich,  United Kingdom	Toilet rolls	Toilet rolls	peanuts
Chloe	February 6, 2010	Gerbil (Unknown)	Albino	Female	January 1, 2005	Gone to Gerbil Heaven	Norwich,  United Kingdom	Toilet roll	Toilet roll	peanuts
Eleanor	August 27, 2008	Hamster (Syrian)	Black	Female	November 27, 2007	Gone to Hamster Heaven	McCall, ID&nbsp; United States	her wodenet wheel	her wodenet wheel	baked apples, tofu, blueberries
Amma	December 28, 2009	Hamster (Syrian)	Black Banded	Female	November 15, 2008	39 months	McCall, ID&nbsp; United States	McCall, ID&nbsp; United States	McCall, ID&nbsp; United States	McCall, ID&nbsp; United States
Tula	December 28, 2009	Hamster (Syrian)	Cinnamon	Female	April 15, 2009	34 months	McCall, ID&nbsp; United States	McCall, ID&nbsp; United States	McCall, ID&nbsp; United States	McCall, ID&nbsp; United States
Rocky	January 4, 2009	Hamster (Teddy Bear)	Chocolate	Male	March 5, 2007	Gone to Hamster Heaven	Vancouver, BC&nbsp; Canada	Purple cup/shoe lace	Purple cup/shoe lace	turkey
Roju	January 4, 2009	Hamster (Teddy Bear)	Honey	Male	March 7, 2008	47 months	Vancouver, BC&nbsp; Canada	Fraidy cat	Fraidy cat	special K/corn
Harry	April 26, 2011	Hamster (Dwarf)	Grey	Male	January 1, 2005	Gone to Hamster Heaven	Ellwood, PA&nbsp; United States	His foot	His foot	Sunflower Seeds
Hermione	April 26, 2011	Hamster (Dwarf)	Grey	Female	June 30, 2010	20 months	Ellwood, PA&nbsp; United States	Her tail	Her tail	Seeds
Bick	August 13, 2006	Hamster (Teddy Bear)	Black	Male	January 28, 2003	Gone to Hamster Heaven	Lake Grove, NY&nbsp; United States	water bottle!	water bottle!	corn and the black seeds
Hamtaro	January 2, 2011	Hamster (Teddy Bear)	Honey	Male	December 25, 2007	Gone to Hamster Heaven	Bangor, ME&nbsp; United States	Ball	Ball	Icecream
Toffee	June 30, 2006	Hamster (Syrian)	Golden	Female	April 4, 2006	Gone to Hamster Heaven	Worthing,  United Kingdom	Worthing,  United Kingdom	Worthing,  United Kingdom	Worthing,  United Kingdom
Elephant	March 16, 2007	Hamster (Syrian)	Golden	Male	March 30, 2006	Gone to Hamster Heaven	Dallas, TX&nbsp; United States	Cage bars to climb on	Cage bars to climb on	Treats
Patxi	November 17, 2010	Gerbil (Unknown)	Agouti	Male	December 17, 2008	38 months	Madrid,  Spain	His own house, he loves to chew it ;)	His own house, he loves to chew it ;)	Sunflower seeds, cheddar and bananas
Mikel	November 17, 2010	Gerbil (Unknown)	Red	Male	December 17, 2008	Gone to Gerbil Heaven	Madrid,  Spain	Paper	Paper	Apple, cheese and spinats
Osiris	July 19, 2008	Hamster (Dwarf)	Silver	Male	February 20, 2008	Gone to Hamster Heaven	Dacono, CO&nbsp; United States	Purple Running Wheel and Kleenex	Purple Running Wheel and Kleenex	Sunflower Seeds, Peanut Butter &amp; Cheese
Forest	September 20, 2006	Hamster (Russian)	Grey	Male	April 24, 2005	Gone to Hamster Heaven	Boston, MA&nbsp; United States	Wheel	Wheel	Low Sugar Cereal
Skirch	April 8, 2009	Gerbil (Unknown)	Golden	Male	January 1, 2005	Gone to Gerbil Heaven	Murphy, NC&nbsp; United States	Cardboard fanatic	Cardboard fanatic	Round pellet-like things
Boris	April 8, 2009	Gerbil (Unknown)	White	Male	January 1, 2005	Gone to Gerbil Heaven	Murphy, NC&nbsp; United States	The food bowl (making tunnels under it)	The food bowl (making tunnels under it)	peanuts
Patrick(RIP)	January 15, 2007	Hamster (Teddy Bear)	Black Banded	Male	December 11, 2006	Gone to Hamster Heaven	Ottawa Valley, ON&nbsp; Canada	Habitrail tubes, wheel	Habitrail tubes, wheel	dried corn, carrots, dog biscuits
Mary Anne	May 19, 2004	Hamster (Dwarf)	Argente	Female	January 5, 2004	Gone to Hamster Heaven	Manchester, CT&nbsp; United States	wooden chew sticks, to fight with	wooden chew sticks, to fight with	anything off the lovely treat stick
Ezra	December 23, 2004	Gerbil (Unknown)	Golden	Female	January 1, 2004	Gone to Gerbil Heaven	Charlotte, NC&nbsp; United States	anything made of paper	anything made of paper	sunflower seeds
Iris	December 23, 2004	Gerbil (Unknown)	Grey	Female	January 1, 2004	Gone to Gerbil Heaven	Charlotte, NC&nbsp; United States	toilet paper rolls	toilet paper rolls	sunflower seeds
Hamsteroo	September 25, 2008	Hamster (Dwarf)	Argente	Male	February 14, 2007	Gone to Hamster Heaven	Boston, MA&nbsp; United States	ice cream cone	ice cream cone	sunflower seeds, strawberry yogies, green beans, boiled eggs
Peekaboo	September 25, 2008	Hamster (Dwarf)	Lilac Fawn	Female	April 14, 2007	58 months	Boston, MA&nbsp; United States	exercise wheel, hamster ball	exercise wheel, hamster ball	dog biscuits, anything edible
Jasper	June 15, 2009	Hamster (Teddy Bear)	Golden Banded	Male	May 30, 2009	33 months	Tehachapi, CA&nbsp; United States	Bed, tube, wheel!	Bed, tube, wheel!	Hamster food!! oddly..
Linda	February 13, 2009	Hamster (Roborovskii)	Fawn	Female	June 2, 2007	56 months	Almont, MI&nbsp; United States	Hamster Wheel	Hamster Wheel	Regular Hamster Food
Brenda	February 13, 2009	Hamster (Roborovskii)	Fawn	Female	June 2, 2007	56 months	Almont, MI&nbsp; United States	Hamster Wheel	Hamster Wheel	Regular Hamster Food
Sammy	August 2, 2007	Hamster (Unknown)	White	Female	September 29, 2005	Gone to Hamster Heaven	Almont, MI&nbsp; United States	Chew Sticks	Chew Sticks	Gourmet KAYTEE food
Chucky	October 30, 2008	Hamster (Siberian)	Agouti	Male	May 9, 2008	Gone to Hamster Heaven	Manila,  Philippines	Wheel	Wheel	Spaghetti noodles
Cheeky	October 30, 2008	Hamster (Siberian)	Agouti	Female	May 9, 2008	45 months	Manila,  Philippines	Wheel	Wheel	Sunflower Seeds
Scuffledig	March 31, 2005	Gerbil (Common)	Agouti	Male	February 20, 2005	Gone to Gerbil Heaven	Morrisville, NC&nbsp; United States	Tailchaser	Tailchaser	Sunflower seeds.
Tailchaser	March 31, 2005	Gerbil (Common)	Black	Male	February 20, 2005	Gone to Gerbil Heaven	Morrisville, NC&nbsp; United States	The wooden hidey-house	The wooden hidey-house	Mix
Muffin	June 19, 2008	Hamster (Syrian)	Golden Banded	Female	January 1, 2005	Gone to Hamster Heaven	Singapore,  Singapore	Singapore,  Singapore	Singapore,  Singapore	Singapore,  Singapore
niblet	January 29, 2009	Hamster (Teddy Bear)	Black	Female	December 15, 2008	38 months	Northampton, MA&nbsp; United States	wheel	wheel	crunchy pellets
lenny and karl	January 29, 2009	Hamster (Dwarf)	Golden	Female	October 31, 2008	40 months	Northampton, MA&nbsp; United States	the wheel	the wheel	crunchy health pellets. karl steals food from lenny. they like bread with olive oil as well. they eat it laying on their back too.
Pumpkin Roll Mahlmeister	October 26, 2008	Hamster (Common)	Brown	Male	October 25, 2008	40 months	Latrobe, PA&nbsp; United States	Wheel	Wheel	N/a
Lilly	January 13, 2007	Hamster (Syrian)	Fawn	Female	December 13, 2006	62 months	Lakeland, FL&nbsp; United States	The Potty	The Potty	Hamster Healthy Bits
polly	March 10, 2011	Hamster (Teddy Bear)	Agouti	Female	January 1, 1995	Gone to Hamster Heaven	Spartanburg, SC&nbsp; United States	carrot	carrot	nuts
polly	March 10, 2011	Hamster (Teddy Bear)	Chocolate	Female	January 1, 1994	Gone to Hamster Heaven	Spartanburg, SC&nbsp; United States	carrot	carrot	berries
Nilla	April 4, 2009	Hamster (Dwarf)	Grey	Female	September 25, 2007	Gone to Hamster Heaven	Lisbon Falls, ME&nbsp; United States	Ball	Ball	Bugs
Sgt. Pepper	August 4, 2007	Hamster (Teddy Bear)	Orange	Female	May 26, 2007	Gone to Hamster Heaven	Poolesville, MD&nbsp; United States	didn't have one	didn't have one	dried carrots
Eleanor Rigby	August 4, 2007	Hamster (Teddy Bear)	Brown	Female	May 26, 2007	57 months	Poolesville, MD&nbsp; United States	doesn't have one	doesn't have one	sunflower seeds
Marcy	December 3, 2006	Hamster (Chinese)	Black	Female	July 18, 2005	Gone to Hamster Heaven	Monroe, WA&nbsp; United States	Probably your finger -- she loves biting those!	Probably your finger -- she loves biting those!	Peanuts and the crunchy part of a Kit-kat
Peppur	December 3, 2006	Hamster (Teddy Bear)	Golden Banded	Male	December 8, 2004	Gone to Hamster Heaven	Monroe, WA&nbsp; United States	His wheel - of course!	His wheel - of course!	Cheese &amp; Crackers
Trista	July 21, 2004	Hamster (Dwarf)	Black Banded	Female	February 8, 2004	Gone to Hamster Heaven	Brooklyn, NY&nbsp; United States	Exercise Ball	Exercise Ball	Peanut Butter
Chris	July 21, 2004	Hamster (Dwarf)	Agouti	Male	February 8, 2004	Gone to Hamster Heaven	Brooklyn, NY&nbsp; United States	Exercise Wheel	Exercise Wheel	Breadsticks
Richie	November 28, 2011	Gerbil (Mongolian)	White	Male	October 11, 2011	4 months	Westport,  Ireland	The cage itself.	The cage itself.	Cucumber and salad
Lorenza	November 28, 2011	Gerbil (Mongolian)	Nutmeg	Female	October 14, 2011	Gone to Gerbil Heaven	Westport,  Ireland	Toilet rolls	Toilet rolls	Cucumber and salad
Tofick Rito Loco House Ozzy M.	August 16, 2011	Gerbil (Mongolian)	Slate	Female	December 17, 2009	Gone to Gerbil Heaven	Westport,  Ireland	Toilet paper and rolls	Toilet paper and rolls	Hazelnuts
Antoinette	December 28, 2010	Hamster (Dwarf)	Grey	Female	August 23, 2009	30 months	In Your Oatmeal, CA&nbsp; United States	Her timothy hay swing	Her timothy hay swing	PEANUTS!
Antoinette	December 28, 2010	Hamster (Dwarf)	Grey	Female	August 23, 2009	30 months	In Your Oatmeal, CA&nbsp; United States	Her timothy hay swing	Her timothy hay swing	PEANUTS!
Fudgeo	September 3, 2006	Hamster (Dwarf)	Brown	Male	August 1, 2005	Gone to Hamster Heaven	Toronto, ON&nbsp; Canada	Toronto, ON&nbsp; Canada	Toronto, ON&nbsp; Canada	sunflower seeds
Bubbles	September 3, 2006	Hamster (Teddy Bear)	Cream	Male	January 1, 2004	Gone to Hamster Heaven	Toronto, ON&nbsp; Canada	Toronto, ON&nbsp; Canada	Toronto, ON&nbsp; Canada	Toronto, ON&nbsp; Canada
Flower	September 3, 2006	Hamster (Dwarf)	Grey	Male	July 1, 2004	Gone to Hamster Heaven	Toronto, ON&nbsp; Canada	Toronto, ON&nbsp; Canada	Toronto, ON&nbsp; Canada	sunflower seeds
Oreo	September 3, 2006	Hamster (Dwarf)	White	Male	August 1, 2005	Gone to Hamster Heaven	Toronto, ON&nbsp; Canada	Toronto, ON&nbsp; Canada	Toronto, ON&nbsp; Canada	peanut butter
Champers	August 25, 2008	Hamster (Unknown)	Blonde	Female	September 23, 2007	53 months	Austin, TX&nbsp; United States	anything waxy	anything waxy	chronic(le) shavings
luke skyhamster	August 25, 2008	Hamster (Teddy Bear)	Cream	Male	January 1, 1976	Gone to Hamster Heaven	Austin, TX&nbsp; United States	not a chewer	not a chewer	sunflower seeds
peanut	August 6, 2006	Hamster (Common)	Black Banded	Female	July 11, 2003	Gone to Hamster Heaven	Singapore,  Singapore	cage	cage	sunflower seeds
sleepyhead	August 6, 2006	Hamster (Common)	Black Banded	Female	March 22, 2003	Gone to Hamster Heaven	Singapore,  Singapore	Singapore,  Singapore	Singapore,  Singapore	sunflower seeds
scaredy cat	May 10, 2004	Hamster (Russian)	Brown	Female	November 1, 2002	Gone to Hamster Heaven	Santa Cruz, CA&nbsp; United States	running wheel	running wheel	avocado &amp; peanut butter
Ushi-katsu McFlufferson	November 16, 2011	Hamster (Dwarf)	Agouti	Male	February 23, 2011	12 months	Tallahassee, FL&nbsp; United States	Wheel	Wheel	Sunflower and Pumpkin seeds
oreo	February 14, 2009	Hamster (Teddy Bear)	Pudding	Female	August 15, 2007	Gone to Hamster Heaven	Las Vegas, NV&nbsp; United States	petter my bro	petter my bro	carpet
lily	February 14, 2009	Hamster (Dwarf)	Tortoise Shell	Female	September 7, 2008	Gone to Hamster Heaven	Las Vegas, NV&nbsp; United States	none	none	her hamster food
petter	February 14, 2009	Hamster (Teddy Bear)	Honey	Male	July 5, 2007	Gone to Hamster Heaven	Las Vegas, NV&nbsp; United States	his house	his house	bananna
Ivory	April 21, 2005	Hamster (Dwarf)	Argente	Female	January 1, 2005	Gone to Hamster Heaven	Cambridge, ON&nbsp; Canada	her bed	her bed	carrots
Ebony	April 21, 2005	Hamster (Dwarf)	Black	Female	April 9, 2005	Gone to Hamster Heaven	Cambridge, ON&nbsp; Canada	she loves to play in the bedding	she loves to play in the bedding	strawberries
